,Sim,Power4,CellTemp4,Rear4,Front4,DNI,DHI,Alb,index,datetimes,Year,Month,Hour,Minutes
7028,0,0,0,0,1.52207,,,0.99,7028,2021-10-20 20:00:00,2021,10,20,0.748733
7029,0,0,0,0,1.52303,,,0.99,7029,2021-10-20 21:00:00,2021,10,21,0.983989
7030,0,0,0,0,1.53123,,,0.99,7030,2021-10-20 22:00:00,2021,10,22,0.895703
7031,0,0,0,0,1.51684,,,0.99,7031,2021-10-20 23:00:00,2021,10,23,1.23784
7032,0,0,0,0,1.51655,,,0.99,7032,2021-10-21 00:00:00,2021,10,0,1.13428
7033,0,0,0,0,1.52932,,,0.99,7033,2021-10-21 01:00:00,2021,10,1,1.15204
7034,0,0,0,0,1.53662,,,0.99,7034,2021-10-21 02:00:00,2021,10,2,1.11248
7035,0,0,0,0,1.53424,,,0.99,7035,2021-10-21 03:00:00,2021,10,3,1.05761
7036,0,0,0,0,1.53467,,,0.99,7036,2021-10-21 04:00:00,2021,10,4,1.13697
7037,0,0,0,0,1.54255,,,0.99,7037,2021-10-21 05:00:00,2021,10,5,1.05925
7038,0,0.00979076,6.898,5.33852,10.2661,,,0.99,7038,2021-10-21 06:00:00,2021,10,6,1.07046
7039,0,0.04096,6.82201,5.76638,40.6135,,,0.230757,7039,2021-10-21 07:00:00,2021,10,7,0.502494
7040,0,0.0473252,7.27277,11.0091,46.7639,,,0.22772,7040,2021-10-21 08:00:00,2021,10,8,0.552338
7041,0,0.0884458,10.6369,18.8074,86.7047,,,0.228093,7041,2021-10-21 09:00:00,2021,10,9,0.830022
7042,0,0.121744,14.0639,16.5705,119.526,,,0.225585,7042,2021-10-21 10:00:00,2021,10,10,0.865213
7043,0,0.139786,16.9293,15.6252,137.964,,,0.222793,7043,2021-10-21 11:00:00,2021,10,11,0.425625
7044,0,0.223005,20.4116,25.2541,220,,,0.22117,7044,2021-10-21 12:00:00,2021,10,12,1.36786
7045,0,0.477901,28.0175,49.0597,478.367,,,0.235926,7045,2021-10-21 13:00:00,2021,10,13,1.97898
7046,0,0.456259,28.3889,37.9088,457.451,,,0.180596,7046,2021-10-21 14:00:00,2021,10,14,1.74099
7047,0,0.618958,34.395,13.518,634.134,,,0.115173,7047,2021-10-21 15:00:00,2021,10,15,1.48612
7048,0,0.162359,20.9018,1.56689,161.829,,,0.0505425,7048,2021-10-21 16:00:00,2021,10,16,0.773564
7049,0,0.00324393,12.0735,0.380733,3.64881,,,0.278365,7049,2021-10-21 17:00:00,2021,10,17,1.21253
7050,0,0,0,0,1.47465,,,0.99,7050,2021-10-21 18:00:00,2021,10,18,1.14489
7051,0,0,0,0,1.48468,,,0.99,7051,2021-10-21 19:00:00,2021,10,19,1.24023
7052,0,0,0,0,1.49474,,,0.99,7052,2021-10-21 20:00:00,2021,10,20,1.08233
7053,0,0,0,0,1.49483,,,0.99,7053,2021-10-21 21:00:00,2021,10,21,1.10664
7054,0,0,0,0,1.49935,,,0.99,7054,2021-10-21 22:00:00,2021,10,22,1.09194
7055,0,0,0,0,1.52345,,,0.99,7055,2021-10-21 23:00:00,2021,10,23,0.657336
7056,0,0,0,0,1.52371,,,0.99,7056,2021-10-22 00:00:00,2021,10,0,1.83259
7057,0,0,0,0,1.49319,,,0.99,7057,2021-10-22 01:00:00,2021,10,1,2.10129
7058,0,0,0,0,1.4524,,,0.99,7058,2021-10-22 02:00:00,2021,10,2,2.51406
7059,0,0,0,0,1.45983,,,0.99,7059,2021-10-22 03:00:00,2021,10,3,2.69291
7060,0,0,0,0,1.47435,,,0.99,7060,2021-10-22 04:00:00,2021,10,4,2.55767
7061,0,0,0,0,1.45815,,,0.99,7061,2021-10-22 05:00:00,2021,10,5,3.02307
7062,0,0.0387973,12.1964,10.8037,39.3441,,,0.99,7062,2021-10-22 06:00:00,2021,10,6,2.90892
7063,0,0.492664,24.4856,8.64779,486.897,,,0.299841,7063,2021-10-22 07:00:00,2021,10,7,2.92419
7064,0,0.766701,36.7597,41.1194,794.63,,,0.270679,7064,2021-10-22 08:00:00,2021,10,8,2.11623
7065,0,0.756758,35.6694,55.8318,780.925,,,0.254007,7065,2021-10-22 09:00:00,2021,10,9,2.35125
7066,0,0.705733,35.491,64.1037,726.951,,,0.242717,7066,2021-10-22 10:00:00,2021,10,10,2.42146
7067,0,0.682385,37.3936,72.8938,707.61,,,0.237162,7067,2021-10-22 11:00:00,2021,10,11,2.1292
7068,0,0.668129,38.4274,67.797,695.356,,,0.236526,7068,2021-10-22 12:00:00,2021,10,12,1.95061
7069,0,0.699778,39.9996,53.889,733.072,,,0.233224,7069,2021-10-22 13:00:00,2021,10,13,1.89794
7070,0,0.676879,39.9374,47.5073,708.605,,,0.185931,7070,2021-10-22 14:00:00,2021,10,14,1.86536
7071,0,0,0,0,0,,,0.132399,7071,2021-10-22 15:00:00,2021,10,15,0
7072,0,0,0,0,0,,,0.123492,7072,2021-10-22 16:00:00,2021,10,16,0
7073,0,0,0,0,0,,,0.122076,7073,2021-10-22 17:00:00,2021,10,17,0
7074,0,0,0,0,0,,,0.99,7074,2021-10-22 18:00:00,2021,10,18,0
7075,0,0,0,0,0,,,0.99,7075,2021-10-22 19:00:00,2021,10,19,0
7076,0,0,0,0,0,,,0.99,7076,2021-10-22 20:00:00,2021,10,20,0
7077,0,0,0,0,0,,,0.99,7077,2021-10-22 21:00:00,2021,10,21,0
7078,0,0,0,0,0,,,0.99,7078,2021-10-22 22:00:00,2021,10,22,0
7079,0,0,0,0,0,,,0.99,7079,2021-10-22 23:00:00,2021,10,23,0
7080,0,0,0,0,0,,,0.99,7080,2021-10-23 00:00:00,2021,10,0,0
7081,0,0,0,0,0,,,0.99,7081,2021-10-23 01:00:00,2021,10,1,0
7082,0,0,0,0,0,,,0.99,7082,2021-10-23 02:00:00,2021,10,2,0
7083,0,0,0,0,0,,,0.99,7083,2021-10-23 03:00:00,2021,10,3,0
7084,0,0,0,0,0,,,0.99,7084,2021-10-23 04:00:00,2021,10,4,0
7085,0,0,0,0,0,,,0.99,7085,2021-10-23 05:00:00,2021,10,5,0
7086,0,0,0,0,0,,,0.99,7086,2021-10-23 06:00:00,2021,10,6,0
7087,0,0,0,0,0,,,0.241559,7087,2021-10-23 07:00:00,2021,10,7,0
7088,0,0,0,0,0,,,0.233526,7088,2021-10-23 08:00:00,2021,10,8,0
7089,0,0,0,0,0,,,0.233129,7089,2021-10-23 09:00:00,2021,10,9,0
7090,0,0,0,0,0,,,0.226085,7090,2021-10-23 10:00:00,2021,10,10,0
7091,0,0,0,0,0,,,0.222641,7091,2021-10-23 11:00:00,2021,10,11,0
7092,0,0,0,0,0,,,0.219922,7092,2021-10-23 12:00:00,2021,10,12,0
7093,0,0,0,0,0,,,0.220504,7093,2021-10-23 13:00:00,2021,10,13,0
7094,0,0,0,0,0,,,0.232073,7094,2021-10-23 14:00:00,2021,10,14,0
7095,0,0,0,0,0,,,0.205925,7095,2021-10-23 15:00:00,2021,10,15,0
7096,0,0,0,0,0,,,0.200286,7096,2021-10-23 16:00:00,2021,10,16,0
7097,0,0,0,0,0,,,0.0920384,7097,2021-10-23 17:00:00,2021,10,17,0
7098,0,0,0,0,0,,,0.99,7098,2021-10-23 18:00:00,2021,10,18,0
7099,0,0,0,0,0,,,0.99,7099,2021-10-23 19:00:00,2021,10,19,0
7100,0,0,0,0,0,,,0.99,7100,2021-10-23 20:00:00,2021,10,20,0
7101,0,0,0,0,0,,,0.99,7101,2021-10-23 21:00:00,2021,10,21,0
7102,0,0,0,0,0,,,0.99,7102,2021-10-23 22:00:00,2021,10,22,0
7103,0,0,0,0,0,,,0.99,7103,2021-10-23 23:00:00,2021,10,23,0
7104,0,0,0,0,0,,,0.99,7104,2021-10-24 00:00:00,2021,10,0,0
7105,0,0,0,0,0,,,0.99,7105,2021-10-24 01:00:00,2021,10,1,0
7106,0,0,0,0,0,,,0.99,7106,2021-10-24 02:00:00,2021,10,2,0
7107,0,0,0,0,0,,,0.99,7107,2021-10-24 03:00:00,2021,10,3,0
7108,0,0,0,0,0,,,0.99,7108,2021-10-24 04:00:00,2021,10,4,0
7109,0,0,0,0,0,,,0.99,7109,2021-10-24 05:00:00,2021,10,5,0
7110,0,0,0,0,0,,,0.99,7110,2021-10-24 06:00:00,2021,10,6,0
7111,0,0,0,0,0,,,0.266809,7111,2021-10-24 07:00:00,2021,10,7,0
7112,0,0,0,0,0,,,0.269242,7112,2021-10-24 08:00:00,2021,10,8,0
7113,0,0,0,0,0,,,0.260177,7113,2021-10-24 09:00:00,2021,10,9,0
7114,0,0,0,0,0,,,0.243541,7114,2021-10-24 10:00:00,2021,10,10,0
7115,0,0,0,0,0,,,0.236287,7115,2021-10-24 11:00:00,2021,10,11,0
7116,0,0,0,0,0,,,0.239502,7116,2021-10-24 12:00:00,2021,10,12,0
7117,0,0,0,0,0,,,0.239453,7117,2021-10-24 13:00:00,2021,10,13,0
7118,0,0,0,0,0,,,0.173529,7118,2021-10-24 14:00:00,2021,10,14,0
7119,0,0,0,0,0,,,0.187655,7119,2021-10-24 15:00:00,2021,10,15,0
7120,0,0,0,0,0,,,0.152938,7120,2021-10-24 16:00:00,2021,10,16,0
7121,0,0,0,0,0,,,0.153164,7121,2021-10-24 17:00:00,2021,10,17,0
7122,0,0,0,0,0,,,0.99,7122,2021-10-24 18:00:00,2021,10,18,0
7123,0,0,0,0,0,,,0.99,7123,2021-10-24 19:00:00,2021,10,19,0
7124,0,0,0,0,0,,,0.99,7124,2021-10-24 20:00:00,2021,10,20,0
7125,0,0,0,0,0,,,0.99,7125,2021-10-24 21:00:00,2021,10,21,0
7126,0,0,0,0,0,,,0.99,7126,2021-10-24 22:00:00,2021,10,22,0
7127,0,0,0,0,0,,,0.99,7127,2021-10-24 23:00:00,2021,10,23,0
7128,0,0,0,0,0,,,0.99,7128,2021-10-25 00:00:00,2021,10,0,0
7129,0,0,0,0,0,,,0.99,7129,2021-10-25 01:00:00,2021,10,1,0
7130,0,0,0,0,0,,,0.99,7130,2021-10-25 02:00:00,2021,10,2,0
7131,0,0,0,0,0,,,0.99,7131,2021-10-25 03:00:00,2021,10,3,0
7132,0,0,0,0,0,,,0.99,7132,2021-10-25 04:00:00,2021,10,4,0
7133,0,0,0,0,0,,,0.99,7133,2021-10-25 05:00:00,2021,10,5,0
7134,0,0,0,0,0,,,0.99,7134,2021-10-25 06:00:00,2021,10,6,0
7135,0,0,0,0,0,,,0.243451,7135,2021-10-25 07:00:00,2021,10,7,0
7136,0,0,0,0,0,,,0.250013,7136,2021-10-25 08:00:00,2021,10,8,0
7137,0,0.739255,35.9199,66.3824,763.257,,,0.259304,7137,2021-10-25 09:00:00,2021,10,9,1.13664
7138,0,0.646478,32.4733,60.7265,657.869,,,0.244778,7138,2021-10-25 10:00:00,2021,10,10,1.7109
7139,0,0.630382,35.8058,67.3207,649.31,,,0.238644,7139,2021-10-25 11:00:00,2021,10,11,1.50338
7140,0,0.652054,34.9472,65.3443,669.682,,,0.237193,7140,2021-10-25 12:00:00,2021,10,12,2.34812
7141,0,0.668576,37.7133,54.8263,693.959,,,0.235546,7141,2021-10-25 13:00:00,2021,10,13,1.9473
7142,0,0.688234,40.2712,36.6037,721.558,,,0.164808,7142,2021-10-25 14:00:00,2021,10,14,1.75621
7143,0,0.584205,37.0085,11.8676,604.202,,,0.0993126,7143,2021-10-25 15:00:00,2021,10,15,1.75576
7144,0,0.149816,24.0691,1.32832,151.441,,,0.0585307,7144,2021-10-25 16:00:00,2021,10,16,1.28384
7145,0,0.00218041,15.736,0.156771,2.54181,,,0.109948,7145,2021-10-25 17:00:00,2021,10,17,0.900638
7146,0,0,0,0,1.42017,,,0.99,7146,2021-10-25 18:00:00,2021,10,18,1.02163
7147,0,0,0,0,1.43336,,,0.99,7147,2021-10-25 19:00:00,2021,10,19,1.28371
7148,0,0,0,0,1.44057,,,0.99,7148,2021-10-25 20:00:00,2021,10,20,0.850485
7149,0,0,0,0,1.45065,,,0.99,7149,2021-10-25 21:00:00,2021,10,21,1.55412
7150,0,0,0,0,1.40213,,,0.99,7150,2021-10-25 22:00:00,2021,10,22,1.79537
7151,0,0,0,0,1.38768,,,0.99,7151,2021-10-25 23:00:00,2021,10,23,1.41258
7152,0,0,0,0,1.39161,,,0.99,7152,2021-10-26 00:00:00,2021,10,0,0.890663
7153,0,0,0,0,1.40986,,,0.99,7153,2021-10-26 01:00:00,2021,10,1,0.645787
7154,0,0,0,0,1.41049,,,0.99,7154,2021-10-26 02:00:00,2021,10,2,0.774566
7155,0,0,0,0,1.41619,,,0.99,7155,2021-10-26 03:00:00,2021,10,3,1.04672
7156,0,0,0,0,1.43105,,,0.99,7156,2021-10-26 04:00:00,2021,10,4,1.24613
7157,0,0,0,0,1.45893,,,0.99,7157,2021-10-26 05:00:00,2021,10,5,1.14603
7158,0,0.0339582,13.7931,10.6317,34.8301,,,0.99,7158,2021-10-26 06:00:00,2021,10,6,1.43196
7159,0,0.205571,21.0348,10.2296,203.659,,,0.267019,7159,2021-10-26 07:00:00,2021,10,7,1.57168
7160,0,0.335114,25.0679,33.3204,333.267,,,0.256427,7160,2021-10-26 08:00:00,2021,10,8,2.75464
7161,0,0.563054,34.4784,48.0518,576.825,,,0.234858,7161,2021-10-26 09:00:00,2021,10,9,1.79744
7162,0,0.172285,22.7197,22.8654,172.565,,,0.216803,7162,2021-10-26 10:00:00,2021,10,10,3.01761
7163,0,0.308432,18.3569,34.9913,300.874,,,0.239267,7163,2021-10-26 11:00:00,2021,10,11,7.86463
7164,0,0.19753,18.7438,21.9056,194.363,,,0.213013,7164,2021-10-26 12:00:00,2021,10,12,5.33814
7165,0,0.147304,18.8049,23.734,146.133,,,0.214529,7165,2021-10-26 13:00:00,2021,10,13,2.38036
7166,0,0.260501,20.2207,37.0437,256.007,,,0.214856,7166,2021-10-26 14:00:00,2021,10,14,4.19252
7167,0,0.0586968,14.919,11.5364,59.2201,,,0.197441,7167,2021-10-26 15:00:00,2021,10,15,4.54478
7168,0,0.00552366,11.6683,0.993459,6.05691,,,0.37611,7168,2021-10-26 16:00:00,2021,10,16,4.40912
7169,0,0.00148568,9.18182,0.629587,1.70772,,,0.99,7169,2021-10-26 17:00:00,2021,10,17,5.38101
7170,0,0,0,0,1.45417,,,0.99,7170,2021-10-26 18:00:00,2021,10,18,3.97592
7171,0,0,0,0,1.44398,,,0.99,7171,2021-10-26 19:00:00,2021,10,19,4.94571
7172,0,0,0,0,1.48215,,,0.99,7172,2021-10-26 20:00:00,2021,10,20,2.43181
7173,0,0,0,0,1.52746,,,0.99,7173,2021-10-26 21:00:00,2021,10,21,0.726696
7174,0,0,0,0,1.49861,,,0.99,7174,2021-10-26 22:00:00,2021,10,22,5.39441
7175,0,0,0,0,1.4805,,,0.99,7175,2021-10-26 23:00:00,2021,10,23,7.57018
7176,0,0,0,0,1.48223,,,0.99,7176,2021-10-27 00:00:00,2021,10,0,8.78135
7177,0,0,0,0,1.48682,,,0.99,7177,2021-10-27 01:00:00,2021,10,1,7.61949
7178,0,0,0,0,1.48906,,,0.99,7178,2021-10-27 02:00:00,2021,10,2,8.12314
7179,0,0,0,0,1.49095,,,0.99,7179,2021-10-27 03:00:00,2021,10,3,6.4188
7180,0,0,0,0,1.48965,,,0.99,7180,2021-10-27 04:00:00,2021,10,4,6.53861
7181,0,0,0,0,1.48817,,,0.99,7181,2021-10-27 05:00:00,2021,10,5,8.75752
7182,0,0.0244411,6.66019,11.9912,24.6916,,,0.99,7182,2021-10-27 06:00:00,2021,10,6,4.38599
7183,0,0.440445,14.138,10.0346,425.541,,,0.315258,7183,2021-10-27 07:00:00,2021,10,7,4.57113
7184,0,0.789308,17.3661,37.5732,767.794,,,0.287849,7184,2021-10-27 08:00:00,2021,10,8,7.60135
7185,0,0.778328,19.4762,56.8329,760.298,,,0.270644,7185,2021-10-27 09:00:00,2021,10,9,6.68299
7186,0,0.719811,20.6391,65.7663,704.42,,,0.256846,7186,2021-10-27 10:00:00,2021,10,10,5.88235
7187,0,0.683019,19.8468,72.4657,666.831,,,0.251557,7187,2021-10-27 11:00:00,2021,10,11,6.69903
7188,0,0.69453,19.0171,69.5527,676.932,,,0.252211,7188,2021-10-27 12:00:00,2021,10,12,7.86372
7189,0,0.740605,18.2716,59.0404,721.167,,,0.251217,7189,2021-10-27 13:00:00,2021,10,13,9.18824
7190,0,0.773996,18.8982,34.6953,755.042,,,0.171018,7190,2021-10-27 14:00:00,2021,10,14,9.12335
7191,0,0.649987,17.5336,11.9425,631.41,,,0.102539,7191,2021-10-27 15:00:00,2021,10,15,8.1168
7192,0,0.125786,10.8587,1.67006,122.452,,,0.0919438,7192,2021-10-27 16:00:00,2021,10,16,7.33414
7193,0,0.00227144,8.98992,2.27093,2.55899,,,0.99,7193,2021-10-27 17:00:00,2021,10,17,6.71653
7194,0,0,0,0,1.45168,,,0.99,7194,2021-10-27 18:00:00,2021,10,18,6.65454
7195,0,0,0,0,1.45535,,,0.99,7195,2021-10-27 19:00:00,2021,10,19,5.19931
7196,0,0,0,0,1.45094,,,0.99,7196,2021-10-27 20:00:00,2021,10,20,6.11028
7197,0,0,0,0,1.4505,,,0.99,7197,2021-10-27 21:00:00,2021,10,21,6.3267
7198,0,0,0,0,1.44913,,,0.99,7198,2021-10-27 22:00:00,2021,10,22,5.94008
7199,0,0,0,0,1.45383,,,0.99,7199,2021-10-27 23:00:00,2021,10,23,5.50714
7200,0,0,0,0,1.4508,,,0.99,7200,2021-10-28 00:00:00,2021,10,0,6.67282
7201,0,0,0,0,1.44974,,,0.99,7201,2021-10-28 01:00:00,2021,10,1,4.44032
7202,0,0,0,0,1.51228,,,0.99,7202,2021-10-28 02:00:00,2021,10,2,1.48359
7203,0,0,0,0,1.55097,,,0.99,7203,2021-10-28 03:00:00,2021,10,3,0.662216
7204,0,0,0,0,1.56065,,,0.99,7204,2021-10-28 04:00:00,2021,10,4,0.552056
7205,0,0,0,0,1.56807,,,0.99,7205,2021-10-28 05:00:00,2021,10,5,0.872213
7206,0,0.0193914,3.12408,13.2036,19.4931,,,0.99,7206,2021-10-28 06:00:00,2021,10,6,1.06911
7207,0,0.412872,15.7195,10.2583,399.868,,,0.314362,7207,2021-10-28 07:00:00,2021,10,7,1.51923
7208,0,0.752658,24.1262,36.9382,744.596,,,0.285622,7208,2021-10-28 08:00:00,2021,10,8,2.09055
7209,0,0.748887,24.841,54.9495,742.675,,,0.26921,7209,2021-10-28 09:00:00,2021,10,9,2.18853
7210,0,0.697828,23.6216,63.9852,688.479,,,0.256567,7210,2021-10-28 10:00:00,2021,10,10,2.62039
7211,0,0.660153,23.4046,70.248,650.504,,,0.250124,7211,2021-10-28 11:00:00,2021,10,11,2.77789
7212,0,0.660517,26.8273,67.1454,658.649,,,0.249147,7212,2021-10-28 12:00:00,2021,10,12,2.06212
7213,0,0.694708,30.3074,56.6693,701.902,,,0.245084,7213,2021-10-28 13:00:00,2021,10,13,1.69483
7214,0,0.721297,31.2217,33.0118,731.583,,,0.160427,7214,2021-10-28 14:00:00,2021,10,14,1.82992
7215,0,0.593042,30.3175,11.5993,598.439,,,0.0875121,7215,2021-10-28 15:00:00,2021,10,15,1.20332
7216,0,0.141839,17.1245,1.23778,140.025,,,0.060365,7216,2021-10-28 16:00:00,2021,10,16,0.381119
7217,0,0.00216201,9.32441,4.56093,2.44495,,,0.99,7217,2021-10-28 17:00:00,2021,10,17,0.832511
7218,0,0,0,0,1.44942,,,0.99,7218,2021-10-28 18:00:00,2021,10,18,3.20376
7219,0,0,0,0,1.42687,,,0.99,7219,2021-10-28 19:00:00,2021,10,19,4.38872
7220,0,0,0,0,1.42445,,,0.99,7220,2021-10-28 20:00:00,2021,10,20,2.8679
7221,0,0,0,0,1.42809,,,0.99,7221,2021-10-28 21:00:00,2021,10,21,3.01671
7222,0,0,0,0,1.42942,,,0.99,7222,2021-10-28 22:00:00,2021,10,22,3.58055
7223,0,0,0,0,1.43441,,,0.99,7223,2021-10-28 23:00:00,2021,10,23,3.61874
7224,0,0,0,0,1.44149,,,0.99,7224,2021-10-29 00:00:00,2021,10,0,3.32178
7225,0,0,0,0,1.43986,,,0.99,7225,2021-10-29 01:00:00,2021,10,1,4.02386
7226,0,0,0,0,1.45493,,,0.99,7226,2021-10-29 02:00:00,2021,10,2,1.21997
7227,0,0,0,0,1.48105,,,0.99,7227,2021-10-29 03:00:00,2021,10,3,1.09531
7228,0,0,0,0,1.4857,,,0.99,7228,2021-10-29 04:00:00,2021,10,4,0.950826
7229,0,0,0,0,1.49899,,,0.99,7229,2021-10-29 05:00:00,2021,10,5,1.65948
7230,0,0.0171441,10.2155,5.22919,17.8134,,,0.99,7230,2021-10-29 06:00:00,2021,10,6,1.96966
7231,0,0.409455,26.5964,9.19035,408.294,,,0.310294,7231,2021-10-29 07:00:00,2021,10,7,0.666584
7232,0,0.724619,38.4585,32.0934,755.072,,,0.276374,7232,2021-10-29 08:00:00,2021,10,8,1.20452
7233,0,0.728176,34.9134,53.6557,748.811,,,0.261521,7233,2021-10-29 09:00:00,2021,10,9,2.04249
7234,0,0.67391,35.3028,63.0788,693.28,,,0.251037,7234,2021-10-29 10:00:00,2021,10,10,2.14182
7235,0,0.638329,34.8124,69.5301,655.137,,,0.245649,7235,2021-10-29 11:00:00,2021,10,11,2.38744
7236,0,0.643285,36.4413,67.7744,664.281,,,0.244426,7236,2021-10-29 12:00:00,2021,10,12,2.1873
7237,0,0.674741,40.7828,55.4572,708.615,,,0.239313,7237,2021-10-29 13:00:00,2021,10,13,1.62136
7238,0,0.705419,41.4681,30.7881,743.219,,,0.151199,7238,2021-10-29 14:00:00,2021,10,14,1.70667
7239,0,0.586149,39.5885,10.0887,612.126,,,0.0751781,7239,2021-10-29 15:00:00,2021,10,15,1.25353
7240,0,0.134503,24.5069,0.981213,136.65,,,0.0509493,7240,2021-10-29 16:00:00,2021,10,16,1.03409
7241,0,0.00193283,15.1319,2.82317,2.25939,,,0.99,7241,2021-10-29 17:00:00,2021,10,17,1.01143
7242,0,0,0,0,1.42899,,,0.99,7242,2021-10-29 18:00:00,2021,10,18,1.0182
7243,0,0,0,0,1.44939,,,0.99,7243,2021-10-29 19:00:00,2021,10,19,2.26177
7244,0,0,0,0,1.41795,,,0.99,7244,2021-10-29 20:00:00,2021,10,20,0.969594
7245,0,0,0,0,1.45113,,,0.99,7245,2021-10-29 21:00:00,2021,10,21,1.18827
7246,0,0,0,0,1.4708,,,0.99,7246,2021-10-29 22:00:00,2021,10,22,1.26475
7247,0,0,0,0,1.46388,,,0.99,7247,2021-10-29 23:00:00,2021,10,23,1.83268
7248,0,0,0,0,1.44939,,,0.99,7248,2021-10-30 00:00:00,2021,10,0,2.13539
7249,0,0,0,0,1.45384,,,0.99,7249,2021-10-30 01:00:00,2021,10,1,3.0386
7250,0,0,0,0,1.47791,,,0.99,7250,2021-10-30 02:00:00,2021,10,2,1.96813
7251,0,0,0,0,1.42641,,,0.99,7251,2021-10-30 03:00:00,2021,10,3,3.87344
7252,0,0,0,0,1.42527,,,0.99,7252,2021-10-30 04:00:00,2021,10,4,3.37681
7253,0,0,0,0,1.39818,,,0.99,7253,2021-10-30 05:00:00,2021,10,5,4.40427
7254,0,0.0166209,14.6557,5.22916,17.6099,,,0.99,7254,2021-10-30 06:00:00,2021,10,6,4.96305
7255,0,0.454402,23.6099,9.22723,447.964,,,0.300576,7255,2021-10-30 07:00:00,2021,10,7,4.381
7256,0,0.678086,31.0035,34.6642,686.653,,,0.273841,7256,2021-10-30 08:00:00,2021,10,8,3.43262
7257,0,0.725905,36.3768,49.646,750.529,,,0.26208,7257,2021-10-30 09:00:00,2021,10,9,2.62606
7258,0,0.668179,36.0717,62.4199,689.291,,,0.25029,7258,2021-10-30 10:00:00,2021,10,10,2.26045
7259,0,0.633216,35.4837,69.1571,651.471,,,0.245666,7259,2021-10-30 11:00:00,2021,10,11,2.60644
7260,0,0.65229,35.5014,68.6233,671.308,,,0.244087,7260,2021-10-30 12:00:00,2021,10,12,2.78384
7261,0,0.651496,29.9142,52.2039,656.851,,,0.246025,7261,2021-10-30 13:00:00,2021,10,13,4.52533
7262,0,0.658378,31.5823,35.1235,667.905,,,0.153443,7262,2021-10-30 14:00:00,2021,10,14,3.1049
7263,0,0.213591,21.8065,12.4303,211.983,,,0.114596,7263,2021-10-30 15:00:00,2021,10,15,2.4289
7264,0,0.0403794,16.3914,3.0613,41.5574,,,0.195695,7264,2021-10-30 16:00:00,2021,10,16,1.82334
7265,0,0.00163035,12.779,0.515469,1.89907,,,0.661404,7265,2021-10-30 17:00:00,2021,10,17,1.79297
7266,0,0,0,0,1.43845,,,0.99,7266,2021-10-30 18:00:00,2021,10,18,1.64858
7267,0,0,0,0,1.45195,,,0.99,7267,2021-10-30 19:00:00,2021,10,19,1.46313
7268,0,0,0,0,1.46833,,,0.99,7268,2021-10-30 20:00:00,2021,10,20,0.886357
7269,0,0,0,0,1.50049,,,0.99,7269,2021-10-30 21:00:00,2021,10,21,1.14945
7270,0,0,0,0,1.50683,,,0.99,7270,2021-10-30 22:00:00,2021,10,22,1.44644
7271,0,0,0,0,1.50912,,,0.99,7271,2021-10-30 23:00:00,2021,10,23,1.12647
7272,0,0,0,0,1.5247,,,0.99,7272,2021-10-31 00:00:00,2021,10,0,1.00483
7273,0,0,0,0,1.52418,,,0.99,7273,2021-10-31 01:00:00,2021,10,1,1.47457
7274,0,0,0,0,1.50515,,,0.99,7274,2021-10-31 02:00:00,2021,10,2,1.52852
7275,0,0,0,0,1.50343,,,0.99,7275,2021-10-31 03:00:00,2021,10,3,1.74486
7276,0,0,0,0,1.51536,,,0.99,7276,2021-10-31 04:00:00,2021,10,4,1.85671
7277,0,0,0,0,1.52122,,,0.99,7277,2021-10-31 05:00:00,2021,10,5,1.68568
7278,0,0.00310455,2.34997,1.65763,3.34738,,,0.99,7278,2021-10-31 06:00:00,2021,10,6,1.96863
7279,0,0.0183537,2.50258,1.83929,18.4437,,,0.228218,7279,2021-10-31 07:00:00,2021,10,7,1.91276
7280,0,0.035123,3.02655,8.10398,34.5565,,,0.229347,7280,2021-10-31 08:00:00,2021,10,8,1.50837
7281,0,0.0746462,4.03968,17.1763,72.4235,,,0.239519,7281,2021-10-31 09:00:00,2021,10,9,1.91564
7282,0,0.128213,5.92617,17.9956,123.845,,,0.232382,7282,2021-10-31 10:00:00,2021,10,10,1.81528
7283,0,0.119502,6.1755,13.7147,115.554,,,0.232583,7283,2021-10-31 11:00:00,2021,10,11,1.76329
7284,0,0.116621,6.73649,14.0663,112.883,,,0.232485,7284,2021-10-31 12:00:00,2021,10,12,1.39827
7285,0,0.0791688,5.76742,13.9798,76.9574,,,0.222143,7285,2021-10-31 13:00:00,2021,10,13,1.6858
7286,0,0.0468097,5.12284,10.2829,45.9608,,,0.202109,7286,2021-10-31 14:00:00,2021,10,14,1.36435
7287,0,0.0265472,4.60054,4.54547,26.5233,,,0.197447,7287,2021-10-31 15:00:00,2021,10,15,1.52106
7288,0,0.0104858,3.75148,1.84947,10.8229,,,0.31848,7288,2021-10-31 16:00:00,2021,10,16,1.71053
7289,0,0,0,0,1.66123,,,0.99,7289,2021-10-31 17:00:00,2021,10,17,1.23431
7290,0,0,0,0,1.51664,,,0.99,7290,2021-10-31 18:00:00,2021,10,18,0.961263
7291,0,0,0,0,1.51798,,,0.99,7291,2021-10-31 19:00:00,2021,10,19,0.716987
7292,0,0,0,0,1.51965,,,0.99,7292,2021-10-31 20:00:00,2021,10,20,0.698884
7293,0,0,0,0,1.51953,,,0.99,7293,2021-10-31 21:00:00,2021,10,21,0.854026
7294,0,0,0,0,1.51989,,,0.99,7294,2021-10-31 22:00:00,2021,10,22,1.03913
